ref_bacen;nu_ordem;cnpj_if;dt_emissao;dt_vencimento;cd_inst_credito;cd_categ_emitente;cd_fonte_recurso;cnpj_agente_invest;cd_estado;cd_ref_bacen_investimento;cd_tipo_seguro;cd_empreendimento;cd_programa;cd_tipo_encarg_financ;cd_tipo_irrigacao;cd_tipo_agricultura;cd_fase_ciclo_producao;cd_tipo_cultivo;cd_tipo_intgr_consor;cd_tipo_grao_semente;vl_aliq_proagro;vl_juros;vl_prestacao_investimento;vl_prev_prod;vl_quantidade;vl_receita_bruta_esperada;vl_parc_credito;vl_rec_proprio;vl_perc_risco_stn;vl_perc_risco_fundo_const;vl_rec_proprio_srv;vl_area_financ;cd_subprograma;vl_produtiv_obtida;dt_fim_colheita;dt_fim_plantio;dt_inic_colheita;dt_inic_plantio;vl_juros_enc_finan_posfix;vl_perc_custo_efet_total;cd_contrato_stn;cd_cnpj_cadastrante;vl_area_informada;cd_ciclo_cultivar;cd_tipo_solo;pc_bonus_car
517257060;1;07237373;2024-01-03;2032-01-03;5;2222;0502;;MA;;9;13147705000408;0001;9;00;0;00;00;0;0;;6.00;;;1.00;;4902.00;;0.00;50.00;;0.35;0002;;;;;;;6.00;;;0.35;;;
517257060;2;07237373;2024-01-03;2032-01-03;5;2222;0502;;MA;;9;23140854000408;0001;9;00;0;00;00;0;0;;6.00;;;1.00;;2400.00;;0.00;50.00;;0.35;0002;;;;;;;6.00;;;0.35;;;
517257060;3;07237373;2024-01-03;2032-01-03;5;2222;0502;;MA;;9;23147715000408;0001;9;00;0;00;00;0;0;;6.00;;;1.00;;1300.00;;0.00;50.00;;0.35;0002;;;;;;;6.00;;;0.35;;;
517257060;5;07237373;2024-01-03;2032-01-03;5;2222;0502;;MA;;9;23901070108408;0001;9;00;0;00;00;0;0;;6.00;;;1.00;;19880.00;;0.00;50.00;;0.35;0002;;;;;;;6.00;;;0.35;;;
517257060;6;07237373;2024-01-03;2032-01-03;5;2222;0502;;MA;;9;23903440010408;0001;9;00;0;00;00;0;0;;6.00;;;1.00;;5700.00;;0.00;50.00;;0.35;0002;;;;;;;6.00;;;0.35;;;
517257061;1;07237373;2024-01-03;2034-01-03;5;3333;0502;;BA;;9;13105760989408;0001;9;00;0;00;00;0;0;;6.00;;;;;7000.00;;0.00;50.00;;1.06;0002;;;;;;;6.00;;;1.06;;;
517257061;2;07237373;2024-01-03;2034-01-03;5;3333;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;6.00;;;10.00;;45000.00;;0.00;50.00;;1.06;0002;;;;;;;6.00;;;1.06;;;
517257061;3;07237373;2024-01-03;2034-01-03;5;3333;0502;;BA;;9;23271300193002;0001;9;00;0;00;00;0;0;;6.00;;;4.00;;48000.00;;0.00;50.00;;1.06;0002;;;;;;;6.00;;;1.06;;;
517257062;1;92702067;2024-01-03;2029-12-17;5;3333;0403;;RS;;9;13142700215002;0999;9;00;0;00;00;0;0;;10.50;;;1.00;;115400.00;0.00;;;;0.00;;;;;;;;;2023041100151;;0.00;;;
517257063;1;00000000;2024-01-03;2024-12-20;5;3333;0430;;RS;;9;22371300074408;0999;9;00;0;55;00;0;0;;12.50;;33280.00;65.00;284513.45;41388.26;176800.00;0.00;0.00;;8.75;;;;;;;;12.94;;;46.11;;;
517257064;1;00000000;2024-01-03;2025-01-02;1;3333;0430;;SC;;9;22371300190408;0999;9;00;0;00;00;0;0;;12.60;;214779.78;40.00;516389.04;362133.60;0.00;0.00;0.00;;0.19;;;;;;;;13.56;;;0.19;;;
517257065;1;00000000;2024-01-03;2024-12-22;1;3333;0430;;GO;;9;22371300951408;0999;9;00;0;51;00;0;0;;12.50;;9287.20;130.00;194442.30;66743.30;0.00;0.00;0.00;;70.00;;;;;;;;13.50;;;70.00;;;
517257066;1;00000000;2024-01-03;2025-01-01;10;2222;0431;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;6212.70;5.00;18144.66;9787.59;0.00;0.00;0.00;;6.07;0001;;;;;;;4.40;2023001400474;;6.07;;;
517257067;1;04565791;2024-01-03;2024-12-16;5;2222;0201;;RS;;9;22371300074408;0001;9;00;0;57;00;0;0;;6.00;;4200.00;10.00;40950.00;30000.00;;;;;0.16;0001;;;;;;;6.42;;07202627;0.16;;;
517257068;1;04565791;2024-01-03;2024-12-16;5;2222;0201;;RS;;9;22371300074408;0001;9;00;0;57;00;0;0;;6.00;;5600.00;20.00;54600.00;40000.00;;;;;2.48;0001;;;;;;;6.42;;07202627;2.48;;;
517257069;1;05070112;2024-01-03;2024-12-16;5;3333;0201;;SC;;9;22311300000408;0050;9;00;0;57;00;0;0;;8.00;;15.00;15.00;99000.00;30000.00;;;;;5.20;;;;;;;;8.43;;07202627;5.20;;;
517257070;1;26178533;2024-01-03;2026-12-21;2;3333;0430;;MG;;9;13900360000408;0999;9;00;0;00;00;0;0;;17.75;;;36.00;;200000.00;35.78;;;;36.19;;;;;;;;17.99;;02038232;36.20;;;
517257071;1;78840071;2024-01-03;2028-11-16;5;2222;0430;;RS;;9;13125120000002;0999;9;02;0;00;00;0;0;;16.68;;;;;3644.46;0.00;;;;0.55;;;;;;;;16.86;;02038232;0.55;;;
517257071;2;78840071;2024-01-03;2028-11-16;5;2222;0430;;RS;;9;13900360000408;0999;9;02;0;00;00;0;0;;16.68;;;1.00;;8720.00;0.00;;;;0.56;;;;;;;;16.86;;02038232;0.56;;;
517257072;1;00360305;2024-01-03;2024-10-25;3;3333;0201;;PR;;1;12015080000021;0050;9;01;0;00;00;0;0;10.00;7.50;;535.90;;557332.78;334174.63;0.01;0.00;0.00;;77.32;;;2024-08-30;2024-03-20;2024-08-15;2024-03-16;;;;;77.32;1;2;
517257073;1;87780268;2024-01-03;2024-10-01;5;2222;0201;;RS;;2;12016720000011;0001;9;01;7;22;00;2;8;6.50;6.00;;78.66;;195076.80;101515.11;;;;7820.21;21.87;0001;;2024-04-20;2024-01-10;2024-04-05;2024-01-05;;;;01181521;21.87;1;16;
517257074;1;07252614;2024-01-03;2024-12-20;5;3333;0300;;RS;;1;12011000000031;0050;9;01;5;22;00;2;8;10.00;8.00;;106.68;;106680.00;99000.00;;;;;38.10;;;2024-10-21;2024-06-03;2024-10-12;2024-05-25;;;2023133200145;21198087;38.10;2;2;
517257075;1;81723108;2024-01-03;2024-10-01;1;4444;0201;;PR;;3;12015080000021;0999;9;01;3;22;00;2;8;;12.00;;2114.51;;1480156.01;881204.99;27795.01;0.00;0.00;;288.96;;7.10;2024-08-01;2024-03-01;2024-07-01;2024-02-01;;;;;298.07;1;3;
517257076;1;81115149;2024-01-03;2025-01-01;5;3333;0201;;PR;;9;22371300190408;0050;9;00;0;00;00;0;0;;8.00;;510000.00;60.00;1173000.00;603000.00;;;;;2.77;;;;;;;;;;01181521;2.77;;;
517257077;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257077;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271920000002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257077;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257078;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147694000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257079;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;MG;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257080;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;BA;;9;23276760000002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257081;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23147705000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257081;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23703180110408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;8000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257081;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257082;1;78907607;2024-01-03;2024-09-10;5;2222;0201;;PR;;2;12013560000021;0001;9;01;3;22;00;2;8;3.00;4.00;;8.23;;20570.00;10130.44;500.00;;;5825.56;2.35;0001;;2024-06-12;2024-02-28;2024-05-13;2024-02-28;;;;01181521;2.47;1;3;
517257083;1;05231945;2024-01-03;2030-01-15;5;2222;0402;;PR;;9;13147080215002;0999;5;00;0;00;00;0;0;;13.04;;;1.00;;65000.00;;;;;7.96;;;;;;;;13.18;;01401771;7.96;;;
517257084;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257084;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;5.00;0056;;;;;;;;;;5.00;;;
517257085;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257085;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257086;1;78414067;2024-01-03;2024-11-15;5;3333;0201;;PR;;1;12017100000031;0050;9;01;3;22;00;2;8;10.00;8.00;;273.80;;383320.00;197132.17;;;;;54.51;;;2024-09-16;2024-06-10;2024-07-20;2024-05-30;;;;01181521;54.51;2;3;
517257087;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257088;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257089;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257090;1;81723108;2024-01-03;2024-06-01;3;3333;0201;;PR;;3;12016720000011;0050;9;01;3;22;00;2;8;;8.00;;138.85;;242991.00;130587.20;1390.49;0.00;0.00;;33.84;;3.25;2024-03-10;2023-10-30;2024-01-10;2023-09-25;;;;;34.20;1;14;
517257091;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;7000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257091;2;07237373;2024-01-03;2026-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257092;1;00000000;2024-01-03;2025-01-01;10;2222;0201;;SC;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;71000.33;17.00;155710.03;99503.35;0.00;0.00;0.00;;2.70;0001;;;;;;;4.40;;;2.70;;;
517257093;1;00000000;2024-01-03;2024-07-31;10;2222;0201;00000000;RS;20200726875;2;12016720000011;0001;9;01;7;22;00;2;8;6.50;6.00;520.95;17.19;;35932.32;18175.59;0.00;0.00;0.00;0.00;5.29;0001;;2024-05-30;2024-01-12;2024-05-20;2024-01-10;;21.79;;;5.29;2;16;
517257094;1;71237184;2024-01-03;2026-12-22;5;3333;0402;;MG;;9;23271300078002;0999;9;00;0;00;00;0;0;;10.99;;;1.00;;100000.00;0.00;;;;15.00;;;;;;;;11.20;;02038232;15.00;;;
517257095;1;82527557;2024-01-03;2024-10-30;5;2222;0201;;PR;;2;12015080000021;0001;9;01;7;22;00;2;8;10.40;6.00;;52.50;;69982.50;33000.00;;;;0.00;7.52;0001;;2024-08-01;2024-02-28;2024-07-20;2024-02-15;;;;01181521;7.52;1;3;
517257096;1;79342069;2024-01-03;2024-11-01;5;3333;0201;;PR;;1;12015080000021;0050;9;01;7;22;00;2;8;10.00;8.00;;168.00;;168000.00;123779.04;;;;;28.02;;;2024-09-02;2024-03-12;2024-08-15;2024-03-06;;;;01181521;28.02;1;3;
517257097;1;84974278;2024-01-03;2024-07-03;5;3333;0201;;PR;;9;12015080000021;0050;9;01;5;22;00;2;8;;8.00;;57.20;;49123.36;37428.13;;;;;7.16;;;2024-05-04;2024-01-29;2024-05-04;2024-01-26;;;;01181521;7.16;;;
517257098;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;13907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;7000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257098;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;13900360000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.30;0056;;;;;;;;;;0.30;;;
517257099;1;07237373;2024-01-03;2027-01-03;5;3333;0502;;BA;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257100;1;02466552;2024-01-03;2024-09-05;1;2222;0403;;PR;;2;12015080000021;0001;9;01;7;22;00;2;8;10.40;6.00;;149.77;;133295.30;92749.47;0.00;;;13886.77;19.93;0001;;2024-06-10;2024-02-20;2024-06-10;2024-02-20;;6.60;2023756100475;02038232;19.93;1;3;
517257101;1;00360305;2024-01-03;2025-01-02;1;3333;0201;;RS;;1;12017100000031;0050;9;01;0;00;00;0;0;10.00;7.50;;141.08;;238416.75;141319.00;;0.00;0.00;;28.51;;;2024-11-05;2024-06-15;2024-10-30;2024-06-01;;;;;28.51;2;3;
517257102;1;81607046;2024-01-03;2024-08-02;5;2222;0403;;PR;;2;12015080000021;0001;9;01;7;22;00;2;8;10.40;6.00;;88.45;;108793.50;40435.20;0.00;;;22000.00;7.01;0001;;2024-05-12;2024-01-25;2024-05-05;2024-01-16;;6.69;2023756100475;02038232;7.01;1;0;
517257103;1;05392810;2024-01-03;2024-10-09;1;3333;0201;;PR;;3;12015080000021;0050;9;01;7;22;00;2;8;;8.00;;787.53;;700901.70;506564.32;0.00;;;;110.67;;;2024-08-10;2024-02-28;2024-07-10;2024-02-11;;8.54;;02038232;110.67;1;3;
517257104;1;88530142;2024-01-03;2025-01-01;5;3333;0201;;RS;;9;22311300000408;0050;9;00;0;57;00;0;0;;8.00;;44000.00;88.00;538560.00;70000.00;400.00;;;;46.60;;;;;;;;;;01181521;46.87;;;
517257105;1;05269976;2024-01-03;2024-12-15;5;2222;0300;;SC;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;18.00;4.00;38700.00;15000.00;;;;;0.26;0001;;;;;;;4.42;2023133200474;07202627;0.26;;;
517257106;1;92702067;2024-01-03;2026-01-02;1;2222;0201;;RS;;9;22311300000408;0001;9;00;0;57;00;0;0;;5.00;;48300.00;138.00;386400.00;195684.00;;;;;33.95;0001;;;;;;;;;;33.95;;;
517257107;1;78825270;2024-01-03;2024-12-16;5;2222;0403;;SC;;2;12011160502041;0001;9;01;3;22;00;2;0;2.50;4.00;;41.25;;42900.00;30000.00;0.00;;;4320.00;1.49;0001;;2024-12-12;;2024-10-13;;;4.42;2023756100474;02038232;1.49;11;2;
517257108;1;81115149;2024-01-03;2024-09-15;5;2222;0201;01181521;PR;20221885331;2;12015080000021;0001;9;01;7;22;00;2;8;10.40;6.00;5000.00;76.96;;130832.00;38979.45;;;;8484.77;9.84;0001;;2024-06-17;2024-02-28;2024-06-01;2024-02-27;;;;01181521;9.84;1;3;
517257109;1;81115149;2024-01-03;2032-01-02;5;3333;0300;;PR;;9;13147080215002;0050;9;00;0;00;00;0;0;;8.00;;;1.00;;302400.00;;;;;0.00;;;;;;;;;2023748200152;01181521;0.00;;;
517257110;1;07237373;2024-01-03;2034-01-03;5;3333;0502;;MA;;9;13105760989408;0001;9;00;0;00;00;0;0;;6.00;;;1.00;;34500.00;;0.00;50.00;;30.00;0002;;;;;;;6.00;;;30.00;;;
517257110;2;07237373;2024-01-03;2034-01-03;5;3333;0502;;MA;;9;23271300078002;0001;9;00;0;00;00;0;0;;6.00;;;19.00;;55930.00;;0.00;50.00;;7.40;0002;;;;;;;6.00;;;7.40;;;
517257110;3;07237373;2024-01-03;2034-01-03;5;3333;0502;;MA;;9;23271300079002;0001;9;00;0;00;00;0;0;;6.00;;;1.00;;8000.00;;0.00;50.00;;6.51;0002;;;;;;;6.00;;;6.51;;;
517257111;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257111;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;8000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257112;1;81607046;2024-01-03;2024-08-05;5;2222;0403;;PR;;2;12015080000021;0001;9;01;7;22;00;2;8;10.40;6.00;;39.58;;48701.21;14414.20;0.00;;;3005.51;3.87;0001;;2024-05-15;2024-01-25;2024-05-06;2024-01-17;;6.68;2023756100475;02038232;3.87;1;0;
517257113;1;00000000;2024-01-03;2024-07-01;1;3333;0430;;RS;;9;11255080379002;0999;9;00;0;00;00;0;8;;11.50;;;99800.00;;1500000.00;375012.48;0.00;0.00;;0.00;;;;;;;;14.63;;;0.00;;;
517257114;1;00000000;2024-01-03;2025-01-02;10;2222;0300;;PE;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;13916.45;14.00;52092.43;25192.44;0.00;0.00;0.00;;8.00;0001;;;;;;;4.40;2023001200374;;8.00;;;
517257115;1;95594941;2024-01-03;2026-12-15;5;2222;0431;;RS;;9;23271300078002;0999;9;00;0;00;00;0;0;;10.50;;;1.00;;120000.00;;;;;22.04;;;;;;;;;2023748400151;01181521;22.04;;;
517257116;1;00000000;2024-01-03;2025-01-01;10;2222;0201;;RS;;9;22371300951408;0001;9;00;0;24;00;0;0;;6.00;;13783.86;61.00;178686.69;78474.67;0.00;0.00;0.00;;8.99;0001;;;;;;;6.41;;;8.99;;;
517257117;1;00000000;2024-01-03;2024-12-22;1;3333;0430;;MG;;9;22371300190408;0999;9;00;0;00;00;0;0;;12.00;;126573.23;45.00;306623.34;187519.59;0.00;0.00;0.00;;149.56;;;;;;;;13.68;;;149.56;;;
517257118;1;00000000;2024-01-03;2025-01-02;10;2222;0201;;RJ;;2;12015960000043;0001;9;04;3;00;00;2;0;5.00;4.00;;25.74;;62805.60;20829.99;0.00;0.00;0.00;29414.49;1.56;0001;;2024-04-30;2024-01-31;2024-03-04;2024-01-08;;18.78;;;1.56;;;
517257119;1;00000000;2024-01-03;2024-12-20;1;4444;0430;;MS;;9;22371300951408;0999;9;00;0;24;00;0;0;;11.50;;67894.60;340.00;962761.00;525466.60;0.00;0.00;0.00;;335.47;;;;;;;;12.49;;;335.47;;;
517257120;1;90497256;2024-01-03;2025-03-15;10;2222;0201;;RS;;2;12016720000011;0001;9;01;5;22;00;2;8;6.50;6.00;;140.00;;350000.00;138000.00;34500.00;;;22000.00;31.90;0001;;2024-05-29;2023-12-10;2024-04-01;2023-11-10;;;;01181521;39.87;1;14;
517257121;1;08624548;2024-01-03;2026-01-15;5;2222;0430;;MG;;3;12011580048041;0999;9;01;3;22;03;2;0;;19.56;;7.50;;161250.00;80000.00;;;;;3.00;;;2024-08-20;2023-10-30;2024-07-16;2023-09-25;;19.78;;01401771;3.00;11;3;
517282073;2;07237373;2024-01-10;2027-01-10;5;2222;0502;;BA;;9;13907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1750.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257123;1;79342069;2024-01-03;2024-10-08;5;2222;0201;01181521;PR;20211262955;2;12015080000021;0001;9;01;7;22;00;2;8;10.40;6.00;3229.57;228.14;;205321.50;129305.10;;;;22000.00;34.07;0001;;2024-07-10;2024-02-10;2024-07-10;2024-02-10;;;;01181521;34.07;2;3;
517257124;1;92702067;2024-01-03;2025-01-02;1;2222;0201;;RS;;9;22371300190408;0001;9;00;0;51;00;0;0;;4.00;;176900.00;29.00;479399.00;85973.36;;;;;3.00;0001;;;;;;;;;;3.00;;;
517257125;1;81115149;2024-01-03;2024-10-13;5;2222;0201;;PR;;2;12015080000021;0001;9;01;7;22;00;2;8;10.40;6.00;;143.18;;143175.00;75516.00;;;;22000.00;19.04;0001;;2024-07-15;2024-02-20;2024-07-01;2024-02-18;;;;01181521;19.04;1;3;
517257127;1;82527557;2024-01-03;2025-01-03;5;2222;0201;;PR;;2;12017100000031;0001;9;01;3;22;00;2;8;11.90;4.00;;262.00;;349332.46;223315.00;47200.00;;;3200.54;54.65;0001;;2024-11-09;2024-06-25;2024-09-15;2024-05-01;;;;01181521;66.20;2;3;
517257128;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257129;1;81723108;2024-01-03;2024-06-01;3;3333;0201;;PR;;1;12016720000011;0050;9;01;3;22;00;2;8;6.10;8.00;;194.91;;341086.90;166982.85;1669.83;0.00;0.00;;47.93;;;2024-04-25;2023-12-17;2024-03-10;2023-11-29;;;;;48.41;1;14;
517257130;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;BA;;9;23271300193002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257131;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23275580074002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257132;1;87784088;2024-01-03;2024-09-16;5;2222;0201;;RS;;2;12016720000011;0001;9;01;5;22;00;2;8;6.50;6.00;;31.92;;74469.36;38000.00;3800.00;;;0.00;6.74;0001;;2024-04-30;2023-12-30;2024-03-20;2023-11-30;;;;01181521;7.41;1;15;
517257133;1;88894548;2024-01-03;2024-12-15;5;3333;0201;;RS;;9;22311300000408;0050;9;00;0;57;00;0;0;;8.00;;12600.00;28.00;113400.00;60000.00;;;;;20.01;;;;;;;;;;01181521;20.01;;;
517257134;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257135;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;7000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257135;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257135;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23906050000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257136;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257136;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;3.00;0056;;;;;;;;;;3.00;;;
517257137;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23703180110408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1800.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257137;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23152040000002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;7000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257137;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;MG;;9;23144000012408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3200.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257138;1;81706616;2024-01-03;2024-10-25;5;3333;0201;;PR;;3;12015080000021;0050;9;01;5;22;00;2;8;;8.00;;649.35;;844155.00;212808.15;;;;;72.21;;;2024-08-29;2024-03-13;2024-08-10;2024-03-06;;;;01181521;72.21;1;3;
517257139;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257139;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23906050000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257140;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257141;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;9300.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257141;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23140846000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;700.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257142;1;07122321;2024-01-03;2024-12-16;1;2222;0403;;PR;;9;22371300190408;0001;9;00;0;00;00;0;0;;6.00;;182440.00;24.00;459748.80;35000.00;0.00;;;;4.00;0001;;;;;;;6.43;2023756100475;02038232;4.00;;;
517257143;1;87780268;2024-01-03;2024-12-15;5;2222;0201;;RS;;9;22311300000408;0001;9;00;0;57;00;0;0;;6.00;;9000.00;20.00;90000.00;35175.00;;;;;3.02;0001;;;;;;;;;01181521;3.02;;;
517257144;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;11910.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
